Date,IBM,AAPL,GOOG,MSFT,INTC,FB,AMZN,C
5/28/2015,171.710007,131.779999,539.780029,47.450001,34.009998,80.150002,426.570007,54.549999
5/29/2015,169.649994,130.279999,532.109985,46.860001,34.459999,79.190002,429.230011,54.080002
6/1/2015,170.179993,130.539993,533.98999,47.23,33.91,80.290001,430.920013,54.450001
6/2/2015,169.649994,129.960007,539.179993,46.919998,33.27,80.440002,430.98999,54.720001
6/3/2015,169.919998,130.119995,540.309998,46.849998,32.73,82.440002,436.589996,55.630001
6/4/2015,168.380005,129.360001,536.700012,46.360001,32.310001,82.050003,430.779999,55.330002
6/5/2015,167.399994,128.649994,533.330017,46.139999,31.84,82.139999,426.950012,56.240002
6/8/2015,165.339996,127.800003,526.830017,45.73,31.299999,80.669998,423.5,55.650002
6/9/2015,165.679993,127.419998,526.690002,45.650002,31.25,80.669998,425.480011,56
6/10/2015,168.919998,128.880005,536.690002,46.610001,31.82,82.160004,430.769989,57.02
6/11/2015,168.779999,128.589996,534.609985,46.439999,31.85,81.830002,432.970001,57.209999
6/12/2015,166.990005,127.169998,532.330017,45.970001,31.32,81.529999,429.920013,57.110001
6/15/2015,166.259995,126.919998,527.200012,45.48,31.389999,80.709999,423.670013,56.650002
6/16/2015,166.839996,127.599998,528.150024,45.830002,31.639999,81.059998,427.26001,57.07
6/17/2015,167.169998,127.300003,529.26001,45.970001,31.950001,81.790001,427.809998,56.540001
6/18/2015,168.25,127.879997,536.72998,46.720001,32.380001,82.910004,439.390015,56.759998
6/19/2015,166.990005,126.599998,536.690002,46.099998,32.07,82.510002,434.920013,56.23
6/22/2015,167.729996,127.610001,538.190002,46.23,32.259998,84.739998,436.290009,56.950001
6/23/2015,168.619995,127.029999,540.47998,45.91,32.09,87.879997,445.98999,57.389999
6/24/2015,166.970001,128.110001,537.840027,45.639999,31.91,88.860001,440.839996,56.66
6/25/2015,166.080002,127.5,535.22998,45.650002,31.99,87.980003,440.100006,56.189999
6/26/2015,165.460007,126.75,531.690002,45.259998,31.02,88.010002,438.100006,56.34
6/29/2015,162.970001,124.529999,521.52002,44.369999,30.389999,85.800003,429.859985,54.880001
6/30/2015,162.660004,125.43,520.51001,44.150002,30.42,85.769997,434.089996,55.240002
7/1/2015,164.490005,126.599998,521.840027,44.450001,30.18,86.910004,437.390015,55.68
7/2/2015,165.089996,126.440002,523.400024,44.400002,30.559999,87.290001,437.709991,55.369999
7/6/2015,164.729996,126,522.859985,44.389999,30.040001,87.550003,436.040009,55.080002
7/7/2015,165,125.690002,525.02002,44.299999,29.9,87.220001,436.720001,54.5
7/8/2015,163.160004,122.57,516.830017,44.240002,29.5,85.650002,429.700012,52.799999
7/9/2015,163.850006,120.07,520.679993,44.52,28.93,85.879997,434.390015,53.709999
7/10/2015,166.949997,123.279999,530.130005,44.610001,29.17,87.949997,443.51001,54.560001
7/13/2015,169.380005,125.660004,546.549988,45.540001,29.73,90.099998,455.570007,55.540001
7/14/2015,168.610001,125.610001,561.099976,45.619999,29.65,89.68,465.570007,55.91
7/15/2015,168.529999,126.82,560.219971,45.759998,29.690001,89.760002,461.190002,56.459999
7/16/2015,171,128.509995,579.849976,46.66,29.9,90.849998,475.480011,58.59
7/17/2015,172.509995,129.619995,672.929993,46.619999,29.469999,94.970001,483.01001,58.75
7/20/2015,173.220001,132.070007,663.02002,46.919998,29.1,97.910004,488.100006,58.849998
7/21/2015,163.070007,130.75,662.299988,47.279999,28.719999,98.389999,488,59.099998
7/22/2015,160.350006,125.220001,662.099976,45.540001,28.610001,97.040001,488.269989,60.34
7/23/2015,161.729996,125.160004,644.280029,46.110001,28.6,95.440002,482.179993,59.869999
7/24/2015,159.75,124.5,623.559998,45.939999,28.059999,96.949997,529.419983,58.700001
7/27/2015,159.070007,122.769997,627.26001,45.349998,28.35,94.169998,531.409973,57.959999
7/28/2015,160.050003,123.379997,628,45.34,28.959999,95.290001,526.030029,58.369999
7/29/2015,161.089996,122.989998,631.929993,46.290001,29.01,96.989998,529,58.919998
7/30/2015,160.960007,122.370003,632.590027,46.880001,28.91,95.209999,536.76001,58.880001
7/31/2015,161.990005,121.300003,625.609985,46.700001,28.950001,94.010002,536.150024,58.459999
8/3/2015,158.710007,118.440002,631.210022,46.810001,29.049999,94.139999,535.030029,58.439999
8/4/2015,157.600006,114.639999,629.25,47.540001,29.129999,94.059998,531.900024,58.470001
8/5/2015,157.899994,115.400002,643.780029,47.580002,29.120001,96.440002,537.01001,58.740002
8/6/2015,156.320007,115.129997,642.679993,46.619999,29.01,95.120003,529.460022,58.099998
8/7/2015,155.119995,115.519997,635.299988,46.740002,28.879999,94.300003,522.619995,57.91
8/10/2015,156.75,119.720001,633.72998,47.330002,29.639999,94.150002,524,58.740002
8/11/2015,155.509995,113.489998,660.780029,46.41,28.969999,93.620003,527.460022,57.639999
8/12/2015,156.160004,115.239998,659.559998,46.740002,29.459999,94.190002,525.909973,56.91
8/13/2015,155.070007,115.150002,656.450012,46.73,28.870001,93.43,529.659973,57.330002
8/14/2015,155.75,115.959999,657.119995,47,29.02,94.419998,531.52002,57.59
8/17/2015,156.309998,117.160004,660.869995,47.32,29.08,93.93,535.219971,57.77
8/18/2015,156.009995,116.5,656.130005,47.27,28.91,95.169998,535.02002,57.549999
8/19/2015,153.940002,115.010002,660.900024,46.610001,28.360001,95.309998,532.919983,57
8/20/2015,152.660004,112.650002,646.830017,45.66,27.530001,90.559998,515.780029,55.330002
8/21/2015,148.850006,105.760002,612.47998,43.07,26.559999,86.059998,494.470001,53.599998
8/24/2015,143.470001,103.120003,589.609985,41.68,26.25,82.089996,463.369995,50.34
8/25/2015,140.960007,103.739998,582.059998,40.470001,25.870001,83,466.369995,49.880001
8/26/2015,146.699997,109.690002,628.619995,42.709999,27.299999,87.190002,500.769989,52.279999
8/27/2015,148.539993,112.919998,637.609985,43.900002,27.719999,89.730003,518.369995,53.439999
8/28/2015,147.979996,113.290001,630.380005,43.93,28.42,91.010002,518.01001,53.279999
8/31/2015,147.889999,112.760002,618.25,43.52,28.540001,89.43,512.890015,53.48
9/1/2015,142.679993,107.720001,597.789978,41.82,27.82,87.230003,496.540009,50.939999
9/2/2015,145.050003,112.339996,614.340027,43.360001,28.6,89.889999,510.549988,51.75
9/3/2015,146.779999,110.370003,606.25,43.5,29.08,88.150002,504.720001,51.790001
9/4/2015,143.699997,109.269997,600.700012,42.610001,28.52,88.260002,499,50.59
9/8/2015,147.229996,112.309998,614.659973,43.889999,29.5,89.529999,517.539978,51.650002
9/9/2015,145.050003,110.150002,612.719971,43.07,29.24,90.440002,516.890015,50.880001
9/10/2015,146.199997,112.57,621.349976,43.290001,29.27,91.980003,522.23999,51.07
9/11/2015,147.369995,114.209999,625.77002,43.48,29.469999,92.050003,529.440002,51.099998
9/14/2015,145.649994,115.309998,623.23999,43.040001,29.389999,92.309998,521.380005,50.98
9/15/2015,147.529999,116.279999,635.140015,43.98,29.73,92.900002,522.369995,52
9/16/2015,148.410004,116.410004,635.97998,44.299999,29.77,93.449997,527.390015,52.59
9/17/2015,148.139999,113.919998,642.900024,44.25,29.709999,94.339996,538.869995,51.650002
9/18/2015,144.509995,113.449997,629.25,43.48,29.02,94.400002,540.26001,50.290001
9/21/2015,146.479996,115.209999,635.440002,44.110001,29.16,95.550003,548.390015,50.709999
9/22/2015,144.429993,113.400002,622.690002,43.900002,28.67,92.959999,538.400024,50.380001
9/23/2015,143.660004,114.32,622.359985,43.869999,28.74,93.970001,536.070007,50.119999
9/24/2015,144.410004,115,625.799988,43.91,28.48,94.410004,533.75,49.130001
9/25/2015,145.419998,114.709999,611.969971,43.939999,28.809999,92.769997,524.25,50.549999
9/28/2015,142.520004,112.440002,594.890015,43.290001,28.76,89.209999,504.059998,49.029999
9/29/2015,142.470001,109.059998,594.969971,43.439999,29.24,86.669998,496.070007,49
9/30/2015,144.970001,110.300003,608.419983,44.259998,30.139999,89.900002,511.890015,49.610001
10/1/2015,143.589996,109.580002,611.289978,44.610001,30,90.949997,520.719971,49.889999
10/2/2015,144.580002,110.379997,626.909973,45.57,30.51,92.07,532.539978,49.880001
10/5/2015,149.039993,110.779999,641.469971,46.630001,31.209999,94.010002,543.679993,51.16
10/6/2015,148.779999,111.309998,645.440002,46.75,31.74,92.800003,537.47998,51.060001
10/7/2015,150.089996,110.779999,642.359985,46.799999,32.32,92.400002,541.940002,51.32
10/8/2015,152.279999,109.5,639.159973,47.450001,32.52,92.470001,533.159973,51.650002
10/9/2015,152.389999,112.120003,643.609985,47.110001,32.139999,93.239998,539.799988,51.380001
10/12/2015,151.139999,111.599998,646.669983,47,32.209999,94.260002,550.190002,51.279999
10/13/2015,149.619995,111.790001,652.299988,46.889999,32.040001,94.120003,548.900024,51.209999
10/14/2015,150.009995,110.209999,651.159973,46.68,32.799999,94.07,544.830017,50.720001
10/15/2015,150.089996,111.860001,661.73999,47.009998,32.75,95.959999,562.440002,52.970001
10/16/2015,150.389999,111.040001,662.200012,47.509998,33.040001,97.540001,570.76001,52.689999
10/19/2015,149.220001,111.730003,666.099976,47.619999,33.59,98.470001,573.150024,52.860001
10/20/2015,140.639999,113.769997,650.280029,47.77,33.439999,97,560.880005,52.84
10/21/2015,140.919998,113.760002,642.609985,47.200001,33.369999,97.110001,555.77002,51.810001
10/22/2015,144.089996,115.5,651.789978,48.029999,34.400002,99.669998,563.909973,52.509998
10/23/2015,144.679993,119.080002,702,52.869999,34.900002,102.190002,599.030029,53.639999
10/26/2015,143.660004,115.279999,712.780029,54.25,34.59,103.769997,608.609985,53.110001
10/27/2015,137.860001,114.550003,708.48999,53.689999,34.470001,103.699997,611.01001,52.610001
10/28/2015,140.830002,119.269997,712.950012,53.98,34.709999,104.199997,617.099976,54.73
10/29/2015,140.550003,120.529999,716.919983,53.360001,34.029999,104.879997,626.549988,53.66
10/30/2015,140.080002,119.5,710.809998,52.639999,33.860001,101.970001,625.900024,53.169998
11/2/2015,140.369995,121.18,721.109985,53.240002,34.110001,103.309998,628.349976,53.830002
11/3/2015,141.880005,122.57,722.159973,54.150002,34.310001,102.580002,625.309998,54.16
11/4/2015,141.630005,122,728.109985,54.400002,34.150002,103.940002,640.950012,53.830002
11/5/2015,139.889999,120.919998,731.25,54.380001,34,108.760002,655.650024,54.150002
11/6/2015,138.25,121.059998,733.76001,54.919998,33.84,107.099998,659.369995,55.869999
11/9/2015,135.309998,120.57,724.890015,54.16,33.349998,106.489998,655.48999,55.709999
11/10/2015,135.470001,116.769997,728.320007,53.509998,33.209999,107.910004,659.679993,55.799999
11/11/2015,135.020004,116.110001,735.400024,53.650002,32.860001,109.010002,673.25,54.900002
11/12/2015,133.039993,115.720001,731.22998,53.32,32.400002,108.019997,665.599976,53.459999
11/13/2015,131.75,112.339996,717,52.84,32.110001,103.949997,642.349976,53.169998
11/16/2015,133.710007,114.18,728.960022,53.77,32.099998,104.040001,647.809998,53.689999
11/17/2015,133.820007,113.690002,725.299988,52.970001,32.639999,105.129997,643.299988,53.490002
11/18/2015,135.820007,117.290001,740,53.849998,33.16,107.769997,663.539978,54.98
11/19/2015,136.740005,118.779999,738.409973,53.939999,34.299999,106.260002,661.27002,55.060001
11/20/2015,138.5,119.300003,756.599976,54.189999,34.66,107.32,668.450012,54.75
11/23/2015,138.460007,117.75,755.97998,54.189999,34.48,106.949997,678.98999,54.279999
11/24/2015,138.600006,118.879997,748.280029,54.25,34.360001,105.739998,671.150024,54.18
11/25/2015,138,118.029999,748.150024,53.689999,34.450001,105.410004,675.340027,54.080002
11/27/2015,138.460007,117.809998,750.26001,53.93,34.459999,105.449997,673.26001,54.209999
11/30/2015,139.419998,118.300003,742.599976,54.349998,34.77,104.239998,664.799988,54.09
12/1/2015,141.279999,117.339996,767.039978,55.220001,35.09,107.120003,679.059998,54.880001
12/2/2015,139.699997,116.279999,762.380005,55.209999,34.830002,106.07,676.01001,54.139999
12/3/2015,138.919998,115.199997,752.539978,54.200001,34.040001,104.379997,666.25,53.509998
12/4/2015,140.429993,119.029999,766.809998,55.91,34.939999,106.18,672.640015,55.09
12/7/2015,139.550003,118.279999,763.25,55.810001,34.990002,105.610001,669.830017,54.400002
12/8/2015,138.050003,118.230003,762.369995,55.790001,34.75,106.489998,677.330017,53.389999
12/9/2015,136.610001,115.620003,751.609985,54.98,34.810001,104.599998,664.789978,52.810001
12/10/2015,136.779999,116.169998,749.460022,55.27,34.77,105.419998,662.320007,52.650002
12/11/2015,134.570007,113.18,738.869995,54.060001,34.27,102.120003,640.150024,51.110001
12/14/2015,135.929993,112.480003,747.77002,55.139999,34.470001,104.660004,657.909973,51.099998
12/15/2015,137.789993,110.489998,743.400024,55.200001,35.18,104.550003,658.640015,52.52
12/16/2015,139.289993,111.339996,758.090027,56.130001,35.299999,106.790001,675.77002,53.900002
12/17/2015,136.75,108.980003,749.429993,55.700001,34.91,106.220001,670.650024,52.84
12/18/2015,134.899994,106.029999,739.309998,54.130001,33.869999,104.040001,664.140015,51.209999
12/21/2015,135.5,107.330002,747.77002,54.830002,34.240002,104.769997,664.51001,51.790001
12/22/2015,137.929993,107.230003,750,55.349998,34.73,105.510002,663.150024,52.009998
12/23/2015,138.539993,108.610001,750.309998,55.82,35,104.629997,663.700012,52.630001
12/24/2015,138.25,108.029999,748.400024,55.669998,34.98,105.019997,662.789978,52.709999
12/28/2015,137.610001,106.82,762.51001,55.950001,34.93,105.93,675.200012,52.380001
12/29/2015,139.779999,108.739998,776.599976,56.549999,35.439999,107.260002,693.969971,52.98
12/30/2015,139.339996,107.32,771,56.310001,34.990002,106.220001,689.070007,52.299999
12/31/2015,137.619995,105.260002,758.880005,55.48,34.450001,104.660004,675.890015,51.75
1/4/2016,135.949997,105.349998,741.840027,54.799999,33.990002,102.220001,636.98999,51.130001
1/5/2016,135.850006,102.709999,742.580017,55.049999,33.830002,102.730003,633.789978,50.860001
1/6/2016,135.169998,100.699997,743.619995,54.049999,33.080002,102.970001,632.650024,50.119999
1/7/2016,132.860001,96.449997,726.390015,52.169998,31.84,97.919998,607.940002,47.560001
1/8/2016,131.630005,96.959999,714.469971,52.330002,31.51,97.330002,607.049988,46.130001
1/11/2016,133.229996,98.529999,716.030029,52.299999,32.060001,97.510002,617.73999,46.849998
1/12/2016,132.899994,99.959999,726.070007,52.779999,32.68,99.370003,617.890015,46.880001
1/13/2016,131.169998,97.389999,700.559998,51.639999,31.91,95.440002,581.809998,45.189999
1/14/2016,132.910004,99.519997,714.719971,53.110001,32.740002,98.370003,593,45.380001
1/15/2016,130.029999,97.129997,694.450012,50.990002,29.76,94.970001,570.179993,42.470001
1/19/2016,128.110001,96.660004,701.789978,50.560001,29.799999,95.260002,574.47998,41.939999
1/20/2016,121.860001,96.790001,698.450012,50.790001,29.59,94.349998,571.77002,40.490002
1/21/2016,122.910004,96.300003,706.590027,50.48,29.66,94.160004,575.02002,40.150002
1/22/2016,122.5,101.419998,725.25,52.290001,29.93,97.940002,596.380005,41.060001
1/25/2016,122.080002,99.440002,711.669983,51.790001,29.6,97.010002,596.530029,39.549999
1/26/2016,122.589996,99.989998,713.039978,52.169998,29.940001,97.339996,601.25,40.5
1/27/2016,120.959999,93.419998,699.98999,51.220001,29.809999,94.449997,583.349976,40.560001
1/28/2016,122.220001,94.089996,730.960022,52.060001,29.969999,109.110001,635.349976,40.389999
1/29/2016,124.790001,97.339996,742.950012,55.09,31.02,112.209999,587,42.580002
2/1/2016,124.830002,96.43,752,54.709999,30.82,115.089996,574.809998,42.48
2/2/2016,122.940002,94.480003,764.650024,53,29.799999,114.610001,552.099976,40.419998
2/3/2016,124.720001,96.349998,726.950012,52.16,29.34,112.690002,531.070007,40.360001
2/4/2016,127.650002,96.599998,708.01001,52,29.77,110.489998,536.26001,40.790001
2/5/2016,128.570007,94.019997,683.570007,50.16,29.040001,104.07,502.130005,39.860001
2/8/2016,126.980003,95.010002,682.73999,49.41,28.82,99.75,488.100006,37.810001
2/9/2016,124.07,94.989998,678.109985,49.279999,28.809999,99.540001,482.070007,37.509998
2/10/2016,120.190002,94.269997,684.119995,49.709999,28.23,101,490.480011,37.41
2/11/2016,117.849998,93.699997,683.109985,49.689999,28.219999,101.910004,503.820007,34.98
2/12/2016,121.040001,93.989998,682.400024,50.5,28.639999,102.010002,507.079987,37.540001
2/16/2016,122.739998,96.639999,691,51.09,28.780001,101.610001,521.099976,38.889999
2/17/2016,126.099998,98.120003,708.400024,52.419998,29.469999,105.199997,534.099976,39.779999
2/18/2016,132.449997,96.260002,697.349976,52.189999,29.42,103.470001,525,38.919998
2/19/2016,133.080002,96.040001,700.909973,51.82,28.709999,104.57,534.900024,38.990002
2/22/2016,133.770004,96.879997,706.460022,52.650002,29.35,107.160004,559.5,39.52
2/23/2016,132.399994,94.690002,695.849976,51.18,28.799999,105.459999,552.940002,38.220001
2/24/2016,132.800003,96.099998,699.559998,51.360001,29.190001,106.879997,554.039978,38.09
2/25/2016,134.5,96.760002,705.75,52.099998,29.620001,108.07,555.150024,38.619999
2/26/2016,132.029999,96.910004,705.070007,51.299999,29.799999,107.919998,555.22998,39.5
2/29/2016,131.029999,96.690002,697.77002,50.880001,29.59,106.919998,552.52002,38.849998
3/1/2016,134.369995,100.529999,718.809998,52.580002,30.370001,109.82,579.039978,41.27
3/2/2016,136.300003,100.75,718.849976,52.950001,30.540001,109.949997,580.210022,42.220001
3/3/2016,137.800003,101.5,712.419983,52.349998,30.58,109.580002,577.48999,42.830002
3/4/2016,137.800003,103.010002,710.890015,52.029999,30.629999,108.389999,575.140015,42.830002
3/7/2016,140.149994,101.870003,695.159973,51.029999,30.940001,105.730003,562.799988,42.610001
3/8/2016,139.070007,101.029999,693.969971,51.650002,30.559999,105.93,560.26001,41.049999
3/9/2016,140.410004,101.120003,705.23999,52.84,30.870001,107.510002,559.469971,41.150002
3/10/2016,140.190002,101.169998,712.820007,52.049999,31.25,107.32,558.929993,41.369999
3/11/2016,142.360001,102.260002,726.820007,53.07,31.76,109.410004,569.609985,42.990002
3/14/2016,142.779999,102.519997,730.48999,53.169998,31.43,109.889999,573.369995,42.669998
3/15/2016,142.960007,104.580002,728.330017,53.59,31.65,110.669998,577.02002,42.59
3/16/2016,144.789993,105.970001,736.090027,54.349998,31.690001,112.18,574.27002,42.23
3/17/2016,147.039993,105.800003,737.780029,54.66,31.98,111.019997,559.440002,42.849998
3/18/2016,147.089996,105.919998,737.599976,53.490002,32.68,111.449997,552.080017,43.540001
3/21/2016,148.630005,105.910004,742.090027,53.860001,32.34,111.849998,553.97998,43.599998
3/22/2016,148.100006,106.720001,740.75,54.07,32.32,112.25,560.47998,43.380001
3/23/2016,145.399994,106.129997,738.059998,53.970001,32,112.540001,569.630005,42.369999
3/24/2016,147.949997,105.669998,735.299988,54.209999,31.879999,113.050003,582.950012,41.939999
3/28/2016,148.399994,105.190002,733.530029,53.540001,31.9,113.690002,579.869995,41.919998
3/29/2016,149.330002,107.68,744.77002,54.709999,32.380001,116.139999,593.859985,41.720001
3/30/2016,148.410004,109.559998,750.530029,55.049999,32.709999,114.699997,598.690002,41.880001
3/31/2016,151.449997,108.989998,744.950012,55.23,32.349998,114.099998,593.640015,41.75
4/1/2016,152.520004,109.989998,749.909973,55.57,32.450001,116.059998,598.5,42.470001
4/4/2016,152.070007,111.120003,745.289978,55.43,32,112.550003,593.190002,42.060001
4/5/2016,150,109.809998,737.799988,54.560001,31.9,112.220001,586.140015,41.509998
4/6/2016,150.020004,110.959999,745.690002,55.119999,32.080002,113.709999,602.080017,41.860001
4/7/2016,148.25,108.540001,740.280029,54.459999,31.549999,113.639999,591.429993,40.27
4/8/2016,149.350006,108.660004,739.150024,54.419998,31.629999,110.629997,594.599976,40.470001
4/11/2016,149.25,109.019997,736.099976,54.310001,31.67,108.989998,595.929993,41.119999
4/12/2016,149.630005,110.440002,743.090027,54.650002,31.860001,110.610001,603.169983,41.900002
4/13/2016,151.229996,112.040001,751.719971,55.349998,32.130001,110.510002,614.820007,44.25
4/14/2016,151.160004,112.099998,753.200012,55.360001,31.799999,110.839996,620.75,44.98
4/15/2016,151.720001,109.849998,759,55.650002,31.459999,109.639999,625.890015,44.919998
4/18/2016,152.529999,107.480003,766.609985,56.459999,31.65,110.449997,635.349976,45.110001
4/19/2016,144,106.910004,753.929993,56.389999,31.6,112.290001,627.900024,45.630001
4/20/2016,146.110001,107.129997,752.669983,55.59,32,112.419998,632.98999,46.740002
4/21/2016,149.300003,105.970001,759.140015,55.779999,31.969999,113.440002,631,46.599998
4/22/2016,148.5,105.68,718.77002,51.779999,31.639999,110.559998,620.5,46.970001
4/25/2016,148.809998,105.080002,723.150024,52.110001,31.389999,110.099998,626.200012,46.689999
4/26/2016,149.080002,104.349998,708.140015,51.439999,31.4,108.760002,616.880005,47.099998
4/27/2016,150.470001,97.82,705.840027,50.939999,31.75,108.889999,606.570007,47.330002
4/28/2016,147.070007,94.830002,691.02002,49.900002,31.110001,116.730003,602,46.73
4/29/2016,145.940002,93.739998,693.01001,49.869999,30.280001,117.580002,659.590027,46.279999
5/2/2016,145.270004,93.639999,698.210022,50.610001,30.610001,118.57,683.849976,46.68
5/3/2016,144.130005,95.18,692.359985,49.779999,30.360001,117.43,671.320007,45.57
5/4/2016,144.25,94.190002,695.700012,49.869999,29.85,118.059998,670.900024,44.66
5/5/2016,146.470001,93.239998,701.429993,49.939999,29.9,117.809998,659.090027,44.23
5/6/2016,147.289993,92.720001,711.119995,50.389999,30.040001,119.489998,673.950012,44.41
5/9/2016,147.339996,92.790001,712.900024,50.07,29.799999,119.239998,679.75,43.889999
5/10/2016,149.970001,93.419998,723.179993,51.02,30.139999,120.5,703.070007,44.84
5/11/2016,148.949997,92.510002,715.289978,51.049999,30.059999,119.519997,713.22998,44.470001
5/12/2016,148.839996,90.339996,713.309998,51.509998,29.76,120.279999,717.929993,44
5/13/2016,147.720001,90.519997,710.830017,51.080002,29.91,119.809998,709.919983,43.110001
5/16/2016,149.460007,93.879997,716.48999,51.830002,30.389999,118.669998,710.659973,43.150002
5/17/2016,148,93.489998,706.22998,50.509998,29.98,117.349998,695.27002,43.700001
5/18/2016,147.339996,94.559998,706.630005,50.810001,29.99,117.650002,697.450012,45.869999
5/19/2016,144.929993,94.199997,700.320007,50.32,29.629999,116.809998,698.52002,45.060001
5/20/2016,147.25,95.220001,709.73999,50.619999,30.15,117.349998,702.799988,44.900002
5/23/2016,146.770004,96.43,704.23999,50.029999,30.23,115.970001,696.75,45.110001
5/24/2016,148.309998,97.900002,720.090027,51.59,31.059999,117.699997,704.200012,45.860001
5/25/2016,151.690002,99.620003,725.27002,52.119999,31.389999,117.889999,708.349976,46.939999
5/26/2016,152.440002,100.410004,724.119995,51.889999,31.49,119.470001,714.909973,46.110001
5/27/2016,152.839996,100.349998,732.659973,52.32,31.57,119.379997,712.23999,46.580002
5/31/2016,153.740005,99.860001,735.719971,53,31.59,118.809998,722.789978,46.57
6/1/2016,152.509995,98.459999,734.150024,52.849998,31.66,118.779999,719.440002,46.939999
6/2/2016,153.5,97.720001,730.400024,52.48,31.76,118.93,728.23999,46.970001
6/3/2016,152.889999,97.919998,722.340027,51.790001,31.620001,118.470001,725.539978,45.389999
6/6/2016,152.729996,98.629997,716.549988,52.130001,31.68,118.790001,726.72998,45.740002
6/7/2016,153.330002,99.029999,716.650024,52.099998,31.879999,117.760002,723.73999,45.540001
6/8/2016,154,98.940002,728.280029,52.040001,31.889999,118.389999,726.640015,45.560001
6/9/2016,153.419998,99.650002,728.580017,51.619999,31.940001,118.559998,727.650024,45.009998
6/10/2016,152.369995,98.830002,719.409973,51.48,32.040001,116.620003,717.909973,43.900002
6/13/2016,151.279999,97.339996,718.359985,50.139999,32.169998,113.949997,715.23999,43.16
6/14/2016,151.059998,97.459999,718.27002,49.830002,32.139999,114.940002,719.299988,41.959999
6/15/2016,150.679993,97.139999,718.919983,49.689999,31.610001,114.599998,714.26001,42.009998
6/16/2016,151.059998,97.550003,710.359985,50.389999,31.690001,114.389999,717.51001,42.119999
6/17/2016,151.990005,95.330002,691.719971,50.130001,31.76,113.019997,706.390015,42.48
6/20/2016,153.610001,95.099998,693.710022,50.07,32.169998,113.370003,714.01001,42.799999
6/21/2016,154.050003,95.910004,695.940002,51.189999,32.32,114.379997,715.820007,42.919998
6/22/2016,152.919998,95.550003,697.460022,50.990002,32.290001,113.910004,710.599976,42.68
6/23/2016,155.350006,96.099998,701.869995,51.91,32.990002,115.080002,722.080017,44.459999
6/24/2016,146.589996,93.400002,675.219971,49.830002,31.549999,112.080002,698.960022,40.299999
6/27/2016,143.5,92.040001,668.26001,48.43,30.719999,108.970001,691.359985,38.48
6/28/2016,145.699997,93.589996,680.039978,49.439999,31.190001,112.699997,707.950012,40.439999
6/29/2016,148.460007,94.400002,684.109985,50.540001,31.93,114.160004,715.599976,42.119999
6/30/2016,151.779999,95.599998,692.099976,51.169998,32.799999,114.279999,715.619995,42.389999
7/1/2016,152.350006,95.889999,699.210022,51.16,32.75,114.190002,725.679993,42.169998
7/5/2016,151.679993,94.989998,694.950012,51.169998,32.68,114.199997,728.099976,40.779999
7/6/2016,152.369995,95.529999,697.77002,51.380001,32.970001,116.699997,737.609985,41.060001
7/7/2016,152.600006,95.940002,695.359985,51.380001,33.200001,115.849998,736.570007,41.290001
7/8/2016,154.460007,96.68,705.630005,52.299999,34,117.239998,745.809998,41.98
7/11/2016,155.330002,96.980003,715.090027,52.59,34.380001,117.870003,753.780029,42.290001
7/12/2016,157.039993,97.419998,720.640015,53.209999,34.939999,117.93,748.210022,43.439999
7/13/2016,158.020004,96.870003,716.97998,53.509998,35.009998,116.779999,742.630005,43.330002
7/14/2016,160.279999,98.790001,720.950012,53.740002,35.200001,117.290001,741.200012,44.450001
7/15/2016,159.779999,98.779999,719.849976,53.700001,35.07,116.860001,735.440002,44.330002
7/18/2016,159.860001,99.830002,733.780029,53.959999,35.049999,119.370003,736.070007,44.57
7/19/2016,159.580002,99.870003,736.960022,53.09,35.150002,120.610001,739.950012,44.349998
7/20/2016,161.360001,99.959999,741.190002,55.91,35.689999,121.919998,745.719971,44.470001
7/21/2016,160.449997,99.43,738.630005,55.799999,34.27,120.610001,744.429993,44.130001
7/22/2016,162.070007,98.660004,742.73999,56.57,34.66,121,744.859985,44.299999
7/25/2016,162.649994,97.339996,739.77002,56.73,34.689999,121.629997,739.609985,44.040001
7/26/2016,162.119995,96.669998,738.419983,56.759998,35.09,121.220001,735.590027,44.150002
7/27/2016,161.830002,102.949997,741.77002,56.189999,34.830002,123.339996,736.669983,44.290001
7/28/2016,161.369995,104.339996,745.909973,56.209999,34.77,125,752.609985,44.080002
7/29/2016,160.619995,104.209999,768.789978,56.68,34.860001,123.940002,758.809998,43.810001
8/1/2016,161.449997,106.050003,772.880005,56.580002,34.849998,124.309998,767.73999,43.419998
8/2/2016,160.580002,104.480003,771.070007,56.580002,34.560001,123.089996,760.580017,42.990002
8/3/2016,160.669998,105.790001,773.179993,56.970001,34.25,122.510002,754.640015,43.889999
8/4/2016,161.550003,105.870003,771.609985,57.389999,34.580002,124.360001,760.77002,43.84
8/5/2016,163.5,107.480003,782.219971,57.959999,34.98,125.150002,765.97998,45.720001
8/8/2016,162.039993,108.370003,781.76001,58.060001,35.040001,125.260002,766.559998,45.959999
8/9/2016,161.770004,108.809998,784.26001,58.200001,34.919998,125.059998,768.309998,45.900002
8/10/2016,162.080002,108,784.679993,58.02,34.529999,124.879997,768.559998,45.450001
8/11/2016,163.529999,107.93,784.849976,58.299999,34.68,124.900002,771.23999,45.73
8/12/2016,161.949997,108.18,783.219971,57.939999,34.57,124.879997,772.559998,45.580002
8/15/2016,161.880005,109.480003,782.440002,58.119999,34.91,123.900002,768.48999,46.389999
